taxon_name	taxonomy
EU767494	Bacteria; __Firmicutes; __Clostridia; __Clostridiales; __Lachnospiraceae; __uncultured; __uncultured_bacterium
DQ804688	Bacteria; __Firmicutes; __Clostridia; __Clostridiales; __Lachnospiraceae; __uncultured; __uncultured_bacterium
FJ512908	Bacteria; __Firmicutes; __Clostridia; __Clostridiales; __Ruminococcaceae; __Incertae_Sedis; __uncultured_bacterium
FJ363530	Bacteria; __Firmicutes; __Clostridia; __Clostridiales; __Lachnospiraceae; __uncultured; __uncultured_bacterium
FJ365140	Bacteria; __Bacteroidetes; __Bacteroidia; __Bacteroidales; __Porphyromonadaceae; __Parabacteroides; __uncultured_bacterium
DQ804719	Bacteria; __Firmicutes; __Clostridia; __Clostridiales; __Lachnospiraceae; __Blautia; __uncultured_bacterium
DQ797594	Bacteria; __Firmicutes; __Clostridia; __Clostridiales; __Lachnospiraceae; __Incertae_Sedis; __uncultured_bacterium
DQ797262	Bacteria; __Firmicutes; __Clostridia; __Clostridiales; __Lachnospiraceae; __Blautia; __uncultured_bacterium
AY990694	Bacteria; __Bacteroidetes; __Bacteroidia; __Bacteroidales; __S24-7; __uncultured_bacterium
FJ364982	Bacteria; __Firmicutes; __Clostridia; __Clostridiales; __Ruminococcaceae; __uncultured; __uncultured_bacterium
DQ798261	Bacteria; __Firmicutes; __Clostridia; __Clostridiales; __Lachnospiraceae; __Roseburia; __uncultured_bacterium
EU778862	Bacteria; __Firmicutes; __Clostridia; __Clostridiales; __Lachnospiraceae; __Incertae_Sedis; __uncultured_bacterium
DQ823903	Bacteria; __Firmicutes; __Clostridia; __Clostridiales; __Lachnospiraceae; __uncultured; __uncultured_bacterium
GQ158848	Bacteria; __Actinobacteria; __Micrococcales; __Micrococcaceae; __Rothia; __uncultured_bacterium
DQ823904	Bacteria; __Firmicutes; __Clostridia; __Clostridiales; __Lachnospiraceae; __Incertae_Sedis; __uncultured_bacterium
DQ796620	Bacteria; __Firmicutes; __Clostridia; __Clostridiales; __Lachnospiraceae; __Butyrivibrio; __uncultured_bacterium
EU763497	Bacteria; __Firmicutes; __Clostridia; __Clostridiales; __Lachnospiraceae; __Incertae_Sedis; __uncultured_bacterium
FJ677125	Bacteria; __Firmicutes; __Clostridia; __Clostridiales; __Ruminococcaceae; __uncultured; __uncultured_bacterium
DQ803823	Bacteria; __Firmicutes; __Clostridia; __Clostridiales; __Lachnospiraceae; __Incertae_Sedis; __uncultured_bacterium
EU767388	Bacteria; __Bacteroidetes; __Bacteroidia; __Bacteroidales; __Porphyromonadaceae; __Barnesiella; __uncultured_bacterium
EF409952	Bacteria; __Firmicutes; __Clostridia; __Clostridiales; __Lachnospiraceae; __Incertae_Sedis; __uncultured_bacterium
AF371644	Bacteria; __Firmicutes; __Clostridia; __Clostridiales; __Lachnospiraceae; __Incertae_Sedis; __uncultured_bacterium
EU156757	Bacteria; __Firmicutes; __Bacilli; __Lactobacillales; __Streptococcaceae; __Streptococcus; __Streptococcus_cristatus
DQ803829	Bacteria; __Firmicutes; __Clostridia; __Clostridiales; __Lachnospiraceae; __uncultured; __uncultured_bacterium
EU767387	Bacteria; __Firmicutes; __Clostridia; __Clostridiales; __Ruminococcaceae; __Faecalibacterium; __uncultured_bacterium
DQ809841	Bacteria; __Firmicutes; __Clostridia; __Clostridiales; __Peptostreptococcaceae; __Incertae_Sedis; __uncultured_bacterium
EU771748	Bacteria; __Firmicutes; __Clostridia; __Clostridiales; __Lachnospiraceae; __uncultured; __uncultured_bacterium
FJ509193	Bacteria; __Firmicutes; __Clostridia; __Clostridiales; __Lachnospiraceae; __Incertae_Sedis; __uncultured_bacterium
DQ795709	Bacteria; __Firmicutes; __Clostridia; __Clostridiales; __Lachnospiraceae; __Incertae_Sedis; __uncultured_bacterium
DQ806812	Bacteria; __Firmicutes; __Clostridia; __Clostridiales; __Lachnospiraceae; __uncultured; __uncultured_bacterium
DQ805211	Bacteria; __Firmicutes; __Clostridia; __Clostridiales; __Veillonellaceae; __Phascolarctobacterium; __uncultured_bacterium
EU474160	Bacteria; __Firmicutes; __Clostridia; __Clostridiales; __Lachnospiraceae; __Blautia; __uncultured_bacterium
AJ270488	Bacteria; __Firmicutes; __Clostridia; __Clostridiales; __Lachnospiraceae; __Incertae_Sedis; __butyrate-producing_bacterium_L2-12
GQ492136	Bacteria; __Bacteroidetes; __Bacteroidia; __Bacteroidales; __Bacteroidaceae; __Bacteroides; __uncultured_bacterium
EU506730	Bacteria; __Firmicutes; __Clostridia; __Clostridiales; __uncultured; __uncultured_bacterium
DQ797462	Bacteria; __Firmicutes; __Clostridia; __Clostridiales; __Lachnospiraceae; __Blautia; __uncultured_bacterium
GQ491627	Bacteria; __Firmicutes; __Clostridia; __Clostridiales; __Lachnospiraceae; __uncultured; __uncultured_bacterium
DQ797467	Bacteria; __Firmicutes; __Clostridia; __Clostridiales; __Ruminococcaceae; __Ruminococcus; __uncultured_bacterium
GQ491620	Bacteria; __Firmicutes; __Clostridia; __Clostridiales; __Lachnospiraceae; __uncultured; __uncultured_bacterium
DQ799560	Bacteria; __Firmicutes; __Clostridia; __Clostridiales; __Ruminococcaceae; __Incertae_Sedis; __uncultured_bacterium
DQ801918	Bacteria; __Firmicutes; __Clostridia; __Clostridiales; __Lachnospiraceae; __Incertae_Sedis; __uncultured_bacterium
EU775699	Bacteria; __Proteobacteria; __Gammaproteobacteria; __Enterobacteriales; __Enterobacteriaceae; __Enterobacter; __uncultured_bacterium
DQ799563	Bacteria; __Firmicutes; __Clostridia; __Clostridiales; __Ruminococcaceae; __Subdoligranulum; __uncultured_bacterium
DQ805970	Bacteria; __Firmicutes; __Clostridia; __Clostridiales; __Ruminococcaceae; __Faecalibacterium; __uncultured_bacterium
AY992833	Bacteria; __Firmicutes; __Clostridia; __Clostridiales; __Ruminococcaceae; __Oscillibacter; __uncultured_bacterium
DQ804155	Bacteria; __Firmicutes; __Clostridia; __Clostridiales; __Lachnospiraceae; __Roseburia; __uncultured_bacterium
DQ801913	Bacteria; __Firmicutes; __Clostridia; __Clostridiales; __Ruminococcaceae; __Faecalibacterium; __uncultured_bacterium
EU475789	Bacteria; __Firmicutes; __Clostridia; __Clostridiales; __Ruminococcaceae; __Faecalibacterium; __uncultured_bacterium
DQ793661	Bacteria; __Firmicutes; __Clostridia; __Clostridiales; __Ruminococcaceae; __Incertae_Sedis; __uncultured_bacterium
EU772311	Bacteria; __Firmicutes; __Clostridia; __Clostridiales; __Lachnospiraceae; __uncultured; __uncultured_bacterium
EU765769	Bacteria; __Bacteroidetes; __Bacteroidia; __Bacteroidales; __Bacteroidaceae; __Bacteroides; __uncultured_bacterium
GQ493535	Bacteria; __Bacteroidetes; __Bacteroidia; __Bacteroidales; __Prevotellaceae; __Prevotella; __uncultured_bacterium
DQ823839	Bacteria; __Firmicutes; __Clostridia; __Clostridiales; __Lachnospiraceae; __Incertae_Sedis; __uncultured_bacterium
DQ808292	Bacteria; __Firmicutes; __Clostridia; __Clostridiales; __Lachnospiraceae; __Blautia; __uncultured_bacterium
EU467248	Bacteria; __Firmicutes; __Clostridia; __Clostridiales; __Lachnospiraceae; __uncultured; __uncultured_bacterium
DQ807949	Bacteria; __Firmicutes; __Clostridia; __Clostridiales; __Lachnospiraceae; __Pseudobutyrivibrio; __uncultured_bacterium
HQ762619	Bacteria; __Firmicutes; __Clostridia; __Clostridiales; __Lachnospiraceae; __Incertae_Sedis; __uncultured_organism
EF096989	Bacteria; __Bacteroidetes; __Bacteroidia; __Bacteroidales; __S24-7; __uncultured_bacterium
HQ763215	Bacteria; __Firmicutes; __Clostridia; __Clostridiales; __Lachnospiraceae; __uncultured; __uncultured_organism
HQ787874	Bacteria; __Firmicutes; __Clostridia; __Clostridiales; __Ruminococcaceae; __uncultured; __uncultured_organism
FJ558299	Bacteria; __Firmicutes; __Bacilli; __Lactobacillales; __Streptococcaceae; __Streptococcus; __uncultured_bacterium
FJ683776	Bacteria; __Firmicutes; __Clostridia; __Clostridiales; __Ruminococcaceae; __uncultured; __uncultured_bacterium
DQ798078	Bacteria; __Firmicutes; __Clostridia; __Clostridiales; __Lachnospiraceae; __uncultured; __uncultured_bacterium
DQ808396	Bacteria; __Firmicutes; __Clostridia; __Clostridiales; __Lachnospiraceae; __Roseburia; __uncultured_bacterium
DQ798075	Bacteria; __Firmicutes; __Clostridia; __Clostridiales; __Ruminococcaceae; __Faecalibacterium; __uncultured_bacterium
FJ558290	Bacteria; __Firmicutes; __Bacilli; __Lactobacillales; __Streptococcaceae; __Streptococcus; __uncultured_bacterium
EU763801	Bacteria; __Actinobacteria; __Bifidobacteriales; __Bifidobacteriaceae; __Bifidobacterium; __uncultured_bacterium
DQ798072	Bacteria; __Firmicutes; __Clostridia; __Clostridiales; __Ruminococcaceae; __Faecalibacterium; __uncultured_bacterium
DQ798073	Bacteria; __Firmicutes; __Clostridia; __Clostridiales; __Ruminococcaceae; __Ruminococcus; __uncultured_bacterium
HQ767698	Bacteria; __Firmicutes; __Clostridia; __Clostridiales; __Lachnospiraceae; __Anaerostipes; __uncultured_organism
EU771933	Bacteria; __Firmicutes; __Erysipelotrichi; __Erysipelotrichales; __Erysipelotrichaceae; __Incertae_Sedis; __uncultured_bacterium
HQ767690	Bacteria; __Firmicutes; __Clostridia; __Clostridiales; __Lachnospiraceae; __uncultured; __uncultured_organism
EU771695	Bacteria; __Firmicutes; __Clostridia; __Clostridiales; __Lachnospiraceae; __Blautia; __uncultured_bacterium
AY005814	Bacteria; __Actinobacteria; __Coriobacteriia; __Coriobacteriales; __Coriobacteriaceae; __Olsenella; __Olsenella_uli
AM277376	Bacteria; __Firmicutes; __Clostridia; __Clostridiales; __Lachnospiraceae; __Butyrivibrio; __uncultured_bacterium
HQ758329	Bacteria; __Firmicutes; __Clostridia; __Clostridiales; __Lachnospiraceae; __Incertae_Sedis; __uncultured_organism
FJ507933	Bacteria; __Firmicutes; __Clostridia; __Clostridiales; __Ruminococcaceae; __uncultured; __uncultured_bacterium
FJ507931	Bacteria; __Firmicutes; __Clostridia; __Clostridiales; __Ruminococcaceae; __uncultured; __uncultured_bacterium
DQ327440	Bacteria; __Firmicutes; __Erysipelotrichi; __Erysipelotrichales; __Erysipelotrichaceae; __uncultured; __uncultured_bacterium
DQ800092	Bacteria; __Firmicutes; __Clostridia; __Clostridiales; __Lachnospiraceae; __Incertae_Sedis; __uncultured_bacterium
DQ806708	Bacteria; __Firmicutes; __Clostridia; __Clostridiales; __Lachnospiraceae; __uncultured; __uncultured_bacterium
GQ448294	Bacteria; __Firmicutes; __Clostridia; __Clostridiales; __Lachnospiraceae; __Incertae_Sedis; __uncultured_bacterium
DQ806241	Bacteria; __Firmicutes; __Clostridia; __Clostridiales; __Lachnospiraceae; __uncultured; __uncultured_bacterium
DQ805806	Bacteria; __Bacteroidetes; __Bacteroidia; __Bacteroidales; __Bacteroidaceae; __Bacteroides; __uncultured_bacterium
EU472081	Bacteria; __Firmicutes; __Clostridia; __Clostridiales; __Ruminococcaceae; __uncultured; __uncultured_bacterium
DQ794763	Bacteria; __Actinobacteria; __Coriobacteriia; __Coriobacteriales; __Coriobacteriaceae; __Asaccharobacter; __uncultured_bacterium
DQ799365	Bacteria; __Firmicutes; __Clostridia; __Clostridiales; __Lachnospiraceae; __Moryella; __uncultured_bacterium
FJ503633	Bacteria; __Bacteroidetes; __Bacteroidia; __Bacteroidales; __Bacteroidaceae; __Bacteroides; __uncultured_bacterium
EU775002	Bacteria; __Firmicutes; __Clostridia; __Clostridiales; __Ruminococcaceae; __uncultured; __uncultured_bacterium
EU767967	Bacteria; __Firmicutes; __Clostridia; __Clostridiales; __Lachnospiraceae; __uncultured; __uncultured_bacterium
DQ794769	Bacteria; __Firmicutes; __Clostridia; __Clostridiales; __Lachnospiraceae; __Blautia; __uncultured_bacterium
DQ806368	Bacteria; __Firmicutes; __Clostridia; __Clostridiales; __Ruminococcaceae; __uncultured; __uncultured_bacterium
DQ809269	Bacteria; __Firmicutes; __Clostridia; __Clostridiales; __Ruminococcaceae; __uncultured; __uncultured_bacterium
HQ762505	Bacteria; __Firmicutes; __Clostridia; __Clostridiales; __Lachnospiraceae; __Incertae_Sedis; __uncultured_organism
ACRF01000033	Bacteria; __Firmicutes; __Bacilli; __Lactobacillales; __Carnobacteriaceae; __Granulicatella; __Granulicatella_elegans_ATCC_700633
DQ809061	Bacteria; __Firmicutes; __Clostridia; __Clostridiales; __Ruminococcaceae; __Subdoligranulum; __uncultured_bacterium
DQ805286	Bacteria; __Actinobacteria; __Coriobacteriia; __Coriobacteriales; __Coriobacteriaceae; __Collinsella; __uncultured_bacterium
DQ808643	Bacteria; __Firmicutes; __Clostridia; __Clostridiales; __Lachnospiraceae; __Incertae_Sedis; __uncultured_bacterium
HQ763367	Bacteria; __Firmicutes; __Clostridia; __Clostridiales; __Lachnospiraceae; __Incertae_Sedis; __uncultured_organism
EU768375	Bacteria; __Bacteroidetes; __Bacteroidia; __Bacteroidales; __Bacteroidaceae; __Bacteroides; __uncultured_bacterium
DQ798182	Bacteria; __Firmicutes; __Clostridia; __Clostridiales; __Lachnospiraceae; __Pseudobutyrivibrio; __uncultured_bacterium
DQ801678	Bacteria; __Firmicutes; __Clostridia; __Clostridiales; __Ruminococcaceae; __Faecalibacterium; __uncultured_bacterium
DQ794369	Bacteria; __Actinobacteria; __Coriobacteriia; __Coriobacteriales; __Coriobacteriaceae; __Eggerthella; __uncultured_bacterium
HQ790862	Bacteria; __Bacteroidetes; __Bacteroidia; __Bacteroidales; __Bacteroidaceae; __Bacteroides; __uncultured_organism
DQ809328	Bacteria; __Firmicutes; __Clostridia; __Clostridiales; __Lachnospiraceae; __Coprococcus; __uncultured_bacterium
DQ794367	Bacteria; __Firmicutes; __Clostridia; __Clostridiales; __Ruminococcaceae; __Subdoligranulum; __uncultured_bacterium
EU765147	Bacteria; __Firmicutes; __Clostridia; __Clostridiales; __Ruminococcaceae; __Subdoligranulum; __uncultured_bacterium
EU855746	Bacteria; __Proteobacteria; __Gammaproteobacteria; __Xanthomonadales; __Xanthomonadaceae; __Xanthomonas; __Xanthomonas_campestris
HQ743718	Bacteria; __Firmicutes; __Clostridia; __Clostridiales; __Veillonellaceae; __Dialister; __uncultured_organism
EU777741	Bacteria; __Firmicutes; __Clostridia; __Clostridiales; __Peptostreptococcaceae; __uncultured; __uncultured_bacterium
DQ809466	Bacteria; __Firmicutes; __Clostridia; __Clostridiales; __Lachnospiraceae; __Incertae_Sedis; __uncultured_bacterium
EU777749	Bacteria; __Proteobacteria; __Gammaproteobacteria; __Enterobacteriales; __Enterobacteriaceae; __Enterobacter; __uncultured_bacterium
DQ800270	Bacteria; __Firmicutes; __Clostridia; __Clostridiales; __Lachnospiraceae; __Blautia; __uncultured_bacterium
EU467430	Bacteria; __Firmicutes; __Clostridia; __Clostridiales; __Lachnospiraceae; __Coprococcus; __uncultured_bacterium
EF025229	Bacteria; __Firmicutes; __Clostridia; __Clostridiales; __Lachnospiraceae; __Incertae_Sedis; __uncultured_bacterium
EU776698	Bacteria; __Firmicutes; __Clostridia; __Clostridiales; __Lachnospiraceae; __Blautia; __uncultured_bacterium
DQ806004	Bacteria; __Firmicutes; __Clostridia; __Clostridiales; __Ruminococcaceae; __Subdoligranulum; __uncultured_bacterium
DQ805753	Bacteria; __Firmicutes; __Clostridia; __Clostridiales; __Lachnospiraceae; __Incertae_Sedis; __uncultured_bacterium
EU462408	Bacteria; __Firmicutes; __Erysipelotrichi; __Erysipelotrichales; __Erysipelotrichaceae; __Incertae_Sedis; __uncultured_bacterium
DQ794108	Bacteria; __Firmicutes; __Clostridia; __Clostridiales; __Lachnospiraceae; __Blautia; __uncultured_bacterium
EU467623	Bacteria; __Firmicutes; __Clostridia; __Clostridiales; __Christensenellaceae; __uncultured; __uncultured_bacterium
EU467380	Bacteria; __Tenericutes; __Mollicutes; __RF9; __uncultured_bacterium
EF025227	Bacteria; __Firmicutes; __Clostridia; __Clostridiales; __Ruminococcaceae; __Flavonifractor; __uncultured_bacterium
DQ809604	Bacteria; __Firmicutes; __Clostridia; __Clostridiales; __Lachnospiraceae; __Incertae_Sedis; __uncultured_bacterium
DQ794964	Bacteria; __Firmicutes; __Clostridia; __Clostridiales; __Lachnospiraceae; __uncultured; __uncultured_bacterium
EU766549	Bacteria; __Bacteroidetes; __Bacteroidia; __Bacteroidales; __Bacteroidaceae; __Bacteroides; __uncultured_bacterium
JF797452	Bacteria; __Firmicutes; __Clostridia; __Clostridiales; __Ruminococcaceae; __uncultured; __uncultured_rumen_bacterium
EU473135	Bacteria; __Firmicutes; __Clostridia; __Clostridiales; __Clostridiaceae; __Clostridium; __uncultured_bacterium
EU773065	Bacteria; __Firmicutes; __Clostridia; __Clostridiales; __Lachnospiraceae; __Coprococcus; __uncultured_bacterium
EU766543	Bacteria; __Firmicutes; __Clostridia; __Clostridiales; __Lachnospiraceae; __Incertae_Sedis; __uncultured_bacterium
DQ799182	Bacteria; __Firmicutes; __Clostridia; __Clostridiales; __Ruminococcaceae; __uncultured; __uncultured_bacterium
EU766545	Bacteria; __Firmicutes; __Clostridia; __Clostridiales; __Lachnospiraceae; __Incertae_Sedis; __uncultured_bacterium
EU774093	Bacteria; __Firmicutes; __Clostridia; __Clostridiales; __Lachnospiraceae; __Incertae_Sedis; __uncultured_bacterium
EU469809	Bacteria; __Firmicutes; __Clostridia; __Clostridiales; __Lachnospiraceae; __Lachnospira; __uncultured_bacterium
EU774096	Bacteria; __Firmicutes; __Clostridia; __Clostridiales; __Lachnospiraceae; __uncultured; __uncultured_bacterium
DQ808343	Bacteria; __Firmicutes; __Clostridia; __Clostridiales; __Lachnospiraceae; __Pseudobutyrivibrio; __uncultured_bacterium
GU272326	Bacteria; __Proteobacteria; __Alphaproteobacteria; __Rhizobiales; __Phyllobacteriaceae; __uncultured; __uncultured_bacterium
EU774099	Bacteria; __Firmicutes; __Clostridia; __Clostridiales; __Ruminococcaceae; __Subdoligranulum; __uncultured_bacterium
DQ799423	Bacteria; __Firmicutes; __Clostridia; __Clostridiales; __Lachnospiraceae; __Incertae_Sedis; __uncultured_bacterium
DQ806482	Bacteria; __Firmicutes; __Clostridia; __Clostridiales; __Lachnospiraceae; __Incertae_Sedis; __uncultured_bacterium
EU764874	Bacteria; __Firmicutes; __Clostridia; __Clostridiales; __Ruminococcaceae; __Subdoligranulum; __uncultured_bacterium
EU774253	Bacteria; __Firmicutes; __Clostridia; __Clostridiales; __Ruminococcaceae; __uncultured; __uncultured_bacterium
GU213113	Bacteria; __Firmicutes; __Bacilli; __Lactobacillales; __Streptococcaceae; __Streptococcus; __Streptococcus_sp._B1
EU774255	Bacteria; __Firmicutes; __Clostridia; __Clostridiales; __Ruminococcaceae; __Faecalibacterium; __uncultured_bacterium
EU774254	Bacteria; __Firmicutes; __Clostridia; __Clostridiales; __Ruminococcaceae; __uncultured; __uncultured_bacterium
DQ806719	Bacteria; __Firmicutes; __Clostridia; __Clostridiales; __Ruminococcaceae; __uncultured; __uncultured_bacterium
FJ671632	Bacteria; __Firmicutes; __Bacilli; __Lactobacillales; __Ll142-1A4; __uncultured_bacterium
DQ807376	Bacteria; __Firmicutes; __Clostridia; __Clostridiales; __Lachnospiraceae; __Blautia; __uncultured_bacterium
DQ794569	Bacteria; __Bacteroidetes; __Bacteroidia; __Bacteroidales; __Bacteroidaceae; __Bacteroides; __uncultured_bacterium
DQ810138	Bacteria; __Firmicutes; __Clostridia; __Clostridiales; __Lachnospiraceae; __Pseudobutyrivibrio; __uncultured_bacterium
DQ793979	Bacteria; __Firmicutes; __Clostridia; __Clostridiales; __Lachnospiraceae; __Incertae_Sedis; __uncultured_bacterium
EU467722	Bacteria; __Firmicutes; __Clostridia; __Clostridiales; __Lachnospiraceae; __Blautia; __uncultured_bacterium
DQ795213	Bacteria; __Firmicutes; __Clostridia; __Clostridiales; __Lachnospiraceae; __Blautia; __uncultured_bacterium
HQ155049	Bacteria; __Firmicutes; __Clostridia; __Clostridiales; __Lachnospiraceae; __Marvinbryantia; __uncultured_prokaryote
DQ807442	Bacteria; __Firmicutes; __Clostridia; __Clostridiales; __Lachnospiraceae; __Roseburia; __uncultured_bacterium
